review,sentiment
"This soap is worse than bad: it's poisonous. Of the many television shows that have had a corrosive influence on British society over the past twenty years, Eastenders is the prime example. For two decades this show has celebrated the oaf, the thug, the wide-boy, the tart, the gobby, the violent, the sexually-incontinent, the criminal, the ignorant, the unambitious ...<br /><br />How many times has someone or other remarked that Eastenders ""mirrors life""? Life on which planet, exactly? <br /><br />It's written about ""working-class"" characters, as imagined by middle-class people who have taken a course in creative writing. Eager to show to their middle-class peers how familiar they are with the ""working-class"" they dream up the lumpen rabble that is the citizenry of Eastenders.<br /><br />This has a toxic effect on some minds less well-equipped than others to handle fiction, and so we find members of the real population assuming the attitudes and demeanour of the inhabitants of Walford.<br /><br />Thus, it came to pass that Eastenders mirrors life; but only after life had been hoodwinked into mirroring Eastenders.<br /><br />Other soaps have followed in EE's footsteps, filled to their stinking gunwhales with ugly, potato-faced, shaven-headed, pot-bellied characters, scowling at each other and issuing threats constantly. This is the proletariat as perceived by the writers who produce this trash. The writers will grow rich on the proceeds of such output, and will go on to enjoy the finer things of life in their rarified enclaves. Meanwhile, the burgeoning number of new, TV-induced drones will proceed inexorably toward cultural bankruptcy.<br /><br />And there you have the new priests and the new creatures of the early 21st century. Much of this is due to the immeasurable power of that illuminated boxful of dancing pixels in the corner of your living-room. It's your fault, gentle reader: that's what you chose as the only window through which to look out from your prison.",negative
"-=contains spoiler from both original and movie versions=-<br /><br />i am a huge fan of Notre dame De Paris musical,i also read book this summer and i watched movie today,in the beginning i was hopeful to watch a good film especially when i saw 6.3 IMDb point.first scenes were good but i actually waited for,theaters scene directly from book,but it was normal but when Esmeralda kisses gringoire i felt something is wrong..they don't even kiss in book,even in musical..<br /><br />and there were huge gap why Esmeralda being judged by sorcerer,in the book she teaches her goat how to respond numbers of clock or write word ""phoebus"".. wait there were a phoebus weren't there? in this movie he is some soldier junk nothing more,the creators made Quasimodo's love to show around and they even canceled Frollo's love..but Notre dame was frollo. his thoughts his struggles between love of god and love of human in movie we cant find anything like that all we have is,some villain who is really bad and kills people whose clashes with his thoughts..and not mentioning phoebus,not mentioning love of frollo,not mentioning jehan (brother of frollo) not mentioning mother of Esmeralda (maybe it is OK,the storyline would have chopped much)they even not mentioned the real story.. (another PS:frollo wasn't a opus dei or some cult member he actually in interest with alchemy he tries to make gold..he was stuck in science and religion)<br /><br />finally don't watch this movie,it is some kind of directors edition to real masterpiece,and if you have watched it before read the book,god have mercy on you..you must read to book immediately..<br /><br />this movie is worse than hunchback of Notre dame II the animated movie,spend your time with watching Notre dame De Paris musical.. enough said..",negative
"The film attempts to be a mockumentary--shot in the documentary form but with many obviously scripted parts--but fails in not providing the audience with any characters with which to create the illusion of the mockumentary. Also, the film purports to be about finding real love in Los Angeles, but is nothing more than an uninteresting look at an amateur filmmaker trying to make his first ""big movie.""",negative
"First of all I just want to say that I LOVE this show!!! But this episode...this episode makes a mockery of the entire show.<br /><br />I don't know what they tried to achieve with this episode but they successfully created the WORST episode in the entire series.<br /><br />There is no story line, everything is chaotic and the jokes.....are crap.<br /><br />The way they tried to answer some of the remaining questions in the game..... For example ""how do the furlings look like"" by creating that stupid ""previously on...""......is simply embarrassing.<br /><br />Its clear that the writers are running out of ideas and that is really too bad.",negative
"I love a good sappy love story (and I'm a guy) but when I rented ""Love Story"" I prayed for the end to come as quickly and painlessly as possible and just the opposite for Ali McGraw's character.<br /><br />Ali McGraw as Jenny alienated and irritated the heck out of me within the first 15 minutes. When we learn that she has been diagnosed with a life threatening illness I couldn't help but wonder if her death would be such a terrible loss for poor Oliver or if anyone watching this film would even care. If she didn't die her grating personality would probably have pushed Oliver over the edge and eventually landed them in divorce court.<br /><br />People love this movie but it's one of the worst of the 70's.",negative
"What's the point of reviewing a movie like this? It's painfully and embarrassingly bad, not even in a way that allows you to make fun of it.<br /><br />Movies like ""Little Man"" depress me. They represent film at its most disposable. This movie was made for a bunch of 18-24 year old dipsh*t frat boys who the studio was hoping would come out and see it on opening night before word leaked out about how bad it was, so that the film could quickly recoup its investment.<br /><br />A hundred other filmmakers with great ideas probably couldn't get their films made because resources were going toward making this puddle of vomit.<br /><br />Grade: F",negative
"This is quite a bad movie but oh well, this movie is at least not as lame as the third Ghoulies movie.<br /><br />Yes, this is a bad movie in terms of its writing, directing, acting and basically everything in between. It has such a weak, simple and ridicules story, that besides has little to do with the previous Ghoulies movie entries. It tries to connect the movie with the first movie ""Ghoulies"", from 1985 but then on the other hand, if they really wanted to connect this movie with its predecessors, then were are the Ghoulies in this movie? Instead now we are having some small people, played by Tony Cox and Arturo Gil, dressed up as demons. Not that the Ghoulies from the previous movies were any classic characters but they were nevertheless the heart and soul of the movie and also provided the movies with a certain amount of fun. It's like having a Gremlins movie without the Gremlins.<br /><br />The movie is not really interesting to watch because it lacks any tension, good humor, intriguing characters and basically everything else you can think off because it got put together by persons who obviously aren't the most talented ones within their business. Just like at director's Jim Wynorski resume, with movies such as ""The Witches of Breastwick"" and its sequel, ""Alabama Jones and the Busty Crusade"", ""House on Hooter Hill"", ""Scream Queen Hot Tub Party"", ""The Bare Wench Project"" and the sequels ""The Bare Wench Project 2: Scared Topless"" and ""The Bare Wench Project 3: Nymphs of Mystery Mountain"" and ""The Da Vinci Coed"" on it. <br /><br />Yeah the movie is quite silly and campy but this is not really enough to boost this movie and gives it some more entertainment value. You know, it's the kind of cheap looking movie with some lame special effects, costumes, make-up and actors nobody has heard of ever since.<br /><br />Still it isn't the worst movie out of the series because of the reason that ""Ghoulies III: Ghoulies Go to College"" is by far a more worse movie, since that one had some horrible lame attempts at humor. This movie at least still does some attempts to be serious and professional one, even though the end result is far from perfect.<br /><br />Bad movie making and perhaps only watchable for those who have seen the previous Ghoulies entries.<br /><br />3/10",negative
"OK I'm not an American, but in my humble Scottish opinion Steve Martin is not, never has been, and never will be a funny man as long as our posteriors point in a southerly direction. Phil Silvers as Sergeant Bilko was a funny man, no doubt due to the skilled writers and directors and all the other talented team working characters in the series who contributed perfectly to one of the funniest and dateless situation comedies America has ever produced. How anyone could have the audacity to even attempt to replicate the Phil Silvers character is beyond me. To compound things the exercise was repeated in Martin's unfunny attempt to be Peter Seller's Inspector Clouseau, another abortive attempt, in my opinion, to rekindle a demonstrably unfunny career. Some of your contributers say 'Steve Martin puts his own stamp on the character', to that I would say 'balderdash' , his portrayals will be long forgotten when those of Silvers and Sellars will be treasured for generations to come",negative
"I was sooooo excited to see this movie after finally reading the book this week. My 13 year old son was looking forward to it too. I rented it and snuggled down to enjoy a classic holiday story brought to life on screen.<br /><br />Boy, was I disappointed. This movie veered off from the book more times than is forgivable. George C. Scott is an excellent actor but in this, it seemed that he was fully into character only about 20% of the time. The rest of the time he was quite flat.<br /><br />I realize that this was made in '84, pre-CG effects, for the most part. But it looked to be very B-movie quality, especially the encounter with Jacob Marley.<br /><br />The biggest disappointment was the fact that they left out one of the most moving parts of the story: When the Spirit of Christmas Present takes Scrooge on the whirlwind tour of the world, observing people in the bleakest of circumstances still having the light and love of Christmastime.<br /><br />I will admit that Mr. Scott did a good job with the ""reformed"" Scrooge at the end. That was a refreshing portrayal.<br /><br />I wish that Bob Cratchit had been portrayed as a little more ragged and down-trodden. And Tiny Tim... oh don't even get me started on bad child actors...",negative
"I love these actors, but they were wasted in this flick.<br /><br />I can only wonder, what WERE they thinking agreeing to this crap???<br /><br />Debra Winger just phoned it in; Dennis Quaid and Arliss Howard were caricatures. Some people thought it was deep. Well, if you liked ""Breaking the Waves"", you'll probably like this too. I hated both. 3/10",negative
"I was pretty enthusiastic about seeing this movie when it came out. Commercials for it made it look quirky and I generally like Morgan Freeman and Chris Rock, and the combination of the two seemed like an interesting idea. Sadly, I was terribly disappointed with Nurse Betty.<br /><br />Personally, I've usually found that graphic violence and comedy don't go all that well together, and the only directors that have ever combined the two successfully, in my opinion, are Tarantino and the Coens. There isn't that much violence in Nurse Betty, but what violence is in it made me feel kind of weird when I was supposed to laugh. Of course, for me, part of the problem was also that there didn't seem to be many places where I was being asked to.<br /><br />The film doesn't much work as a drama, either. Renee Zellweger's Betty, the story's protagonist, is clinically insane and impossible to relate to in any real way. I will say Zellweger acts the role quite well, and Freeman, Rock, and Greg Kinnear all do good jobs too. The problem is in the writing; Freeman is the only person that gets to play an interesting character. It's really too bad. 3/10",negative
"No? Didn't think so! Well, in that case all you have to do is stay far, far away from ""Do You Wanna Know A Secret"", as it's just the umpteenth pointless post-""Scream"" slasher with absolutely no redeeming value whatsoever. The plot is extremely ridiculous; the characters are insufferably dumb, the gore-factor is negligible and the whole thing is just plain boring! As you can derive from the title already, this film is mainly inspired by ""I Still Know What You Did Last Summer"", as the events take place in a similar setting and the killer's motivations are equally stupid. Why anyone would want to steal ideas from junk like ""IKWYDLS"" is a complete mystery to me, anyway. At least that film could depend on the precious rack of Jennifer Love Hewitt, whereas the girls in this junk are, apart from brainless, also terribly unattractive. One year after the still unsolved murder of her boyfriend, Beth Morgan, her new adulterous lover and four other simple-minded college students go to Florida to spend their Spring Break holiday in a fancy beach house. The killer hasn't made a move all year, but now he follows the posse to Florida and starts butchering them whilst leaving behind the titular message as some sort of business card. You really don't need to be a horror-expert in order to quickly figure out which face hides behind the unspeakably ridiculous mask and the writers' attempts to put you on the wrong track are downright embarrassing. Since the plot is so thin, most of the film is purely irrelevant padding, including the sub plots regarding the incompetent Floridian police force and the 'mysterious' FBI inspector who seems to have a personal score to settle. The murder inexplicably happen off screen (don't you hate it when that happens?), there isn't even any gratuitous T&A to enjoy and you better don't get me started on the quality of the dialogs. Suffering through crap like this only makes you realize that the delightful spirit of the 80's slashers is gone for good.",negative
"I could not watch more than 10 minutes of this movie. It has set the standard. I will never again give a movie a 1, unless it was as horrible as this one. I fully agree with the other comments about this film. But, since I'm Dutch, I watched it with Dutch translation. Apparently, they didn't have money for a proper translation, so they decided to babelfish it. With sometimes hilarious results.<br /><br />Don't smoke, don't drink, don't do drugs, don't watch Demon Summer.<br /><br />I was surprised that the actors (Wow, I can't believe I just said that.) didn't hold the script (Was there any?) in their hands while shooting. I think they also did a good job on... Well... Uhmm... No, they didn't do a good job at all.",negative
"I was honestly surprised by Alone in the Dark. It was so bad, I could hardly believe what I was seeing. There are no characters, just a few stereotypes wandering around and getting killed. The extent of the character development was giving each character a name and an occupation, and that's about it. There was no real plot, and none of the characters seemed to have any motivation. In fact, many action scenes just began on their own, coming from nowhere with a pounding techno track. While I was watching this movie I kept asking ""Where is this happening? What's going on?"" The acting was high school drama quality, with stiff wooden delivery, as though the actors were reading from cue cards without comprehending their lines. Their trouble delivering lines was made even more obvious by horrible sound design. ADR sounded like it was recorded in an open room. The actors were constantly taking obvious care to hit their marks, looking almost robotic in their movements. So, these listless automatons are whisked through a series of implausible and confusing scenarios, often without even the benefit of transition scenes. They were here, now they're there. This was happening, now that's happening. Random scenes with little rhyme or reason. I had a lot of fun watching it. Definitely not worth nine bucks though.",negative
"You'll notice that the chemist, who appears in two scenes and gets to speak, is played by Stephen King. ""Don't give up your day job"" is the standard thing to say, but that's not fair. King acquits himself reasonably well: he's no worse than any other member of the cast, and better than most. The story, on the other hand, is pure rubbish. Please, give up your day job.<br /><br />Never have I seen so many dreadful performances - of which the lead actor's (the LEAD ACTOR'S!) is probably the worst - gathered together in the one film. Everyone acts hammily, but not in any entertaining way; they all somehow manage to go over-the-top without expending, or manifesting, energy. I blame screenwriter/director Tom Holland. It can't be that ALL the actors are REALLY this bad. What are the odds against that? Admittedly, I've never heard of any of them before, but still, I don't think I could walk into a talent agency and walk out with this many bad performers if I tried: ONE actor, despite my best efforts, would turn out to have talent. So what's more likely - that Tom Holland rolled a dozen consecutive snake-eyes, or that he wrote a lousy script and then directed it poorly? That would also explain why actors are bad in direct proportion to their prominence in the script. The more direction an actor got, the worse he performed. (""You want me to bend over like a hunchback, talk from the back of my throat, show all my teeth, and look bored, all at the same time? Okay..."")<br /><br />This theory is confirmed by the fact that Holland undeniably managed to co-write a lousy script. Several writers here have commented on the fact that Billy Halleck is not a likeable character, but that's a misleading way of putting it. He's not a knowable character. All we find out about him before the supernatural stuff starts happening is that he's fat, and that all he can think about is food. (""All I can think about is food,"" he tells us, helpfully.) And in the end...<br /><br />(Sigh) I suppose I ought insert a spoiler warning here...<br /><br />In the end he becomes evil. Why? I can only shrug. Perhaps he's under some kind of enchantment. Yeah, that's probably it. By ""evil"" perhaps I mean ""inexplicable"" - it's not so much badness as a socially undesirable suspension of ordinary means-end psychology. Anyway, his actions at the end make no sense, nobody's actions make much sense, and this is despite the fact that the characters do little but explain their motivation for the benefit of the audience.<br /><br />By the way, here's my nominee for hammiest line/delivery: ""I don't think you'd like it. IN FACT..."" [big dramatic pause] ""...I don't think you'd like it at all.""",negative
"A scientist and his girl friend are out driving when his speeding causes a car crash. He escapes unharmed but she is decapitated. He saves her head, brings it to his house and keeps it alive (!!!!). He then proceeds to search out models and strippers for the perfect body for the head. His crippled assistant watches over the head which starts talking and has a telepathic (or telepathetic) link to a deformed monster kept in the closet....<br /><br />As you can see, this is pretty stupid stuff, but I had a certain fondness for it. When I grew up in the late 1970s, a local TV station showed this movie about 20 times each year (no exaggeration). They showed it always on Saturday afternoon TV--uncut. Seeing this on TV back then was great! Explicit blood and gore along with a gruesome monster and sleazy sexploitation--who cares if it was good? Seeing it now I realize how lousy this really is.<br /><br />The acting is perfectly wretched, the production values are nonexistent, the script is pretty dumb and (aside from the still pretty disgusting gore) this is dull stuff. There's also a mild cat fight between two women and the admittedly great monster at the end. Also add in an ending which leaves tons of loose ends. On one hand this is an interesting example of a 1960s exploitation film. On the other its utter trash. Either way, it's not a good movie but is a must-see (for one time only) for horror and gore fans.<br /><br />Also the head's laugh is pretty creepy. Note the end credits which gets the TITLE wrong (calling it ""The HEAD That Wouldn't Die"")!",negative
"I saw this film last night, a satire of the reality style programs that seem to be making the rounds at the moment.<br /><br />What can I say. I absolutely hated it. About as interesting as watching paint dry and with maybe one or two only slightly amusing moments.<br /><br />Maybe it had something to do with me definately not being a fan of the Survivor and Big Brother type shows, but if this had been a video/DVD or if I'd been watching at the cinema on my own I would have definately not endured more than the first 5 minutes.<br /><br />",negative
"This is possibly the worst fencing, sword-fighting, movie ever made. That is not just because the so called sports fencing is poor but because the plot, characters are so weak that they've got to throw in a semi nude sex scene and, later, supposed group dancing around a fencing scene in the fencing club trying, I suppose to maintain audience interest. What a waste of F. Murray Abraham's talents. You're better served with overblown swashbuckling movies like Zorro, Scaramouche, anything that has Basil Rathbone as the villain. As a fencer myself I recognize the near impossibility of capturing fencing as a sport on film, but if it ever happens it's got to have fresher, better drawn characters and a plot with more depth.",negative
"Creature Unknown is the right word for this movie. Or maybe it should be called Unknown Movie. This movie is a piece of crap right from the beginning. It has a really stupid ""plot,"" really pathetic ""acting,"" and so-so ""special effects."" <br /><br />Some thirty-something year old ""post-teens"" are trapped in the woods with a mad, reptilian, rubber-suit creature lurking around endlessly. What you get with this movie is a bunch of talk and precious little action. You have girls walking through the woods talking, and then you have guys (with heavy mascara on) walking through the woods talking. The whole thing is so boring!<br /><br />The creature itself is rarely seen throughout most of the movie. When it is shown the picture is distorted to mask the fact that it is a man in a rubber suit, and the movement shows that it is a suit, hence the reason for the blurring and distortion of the image. <br /><br />This is NOT a good movie in ANY since of the word and the ones here who have praised it are most likely the people that were picked up off the street to ""act"" in this truly stupefying movie! Skip this one for certain!",negative
"Kurt Russell (as Steven Post) works as a mail-boy for struggling TV station UBC (that's United Broadcasting Corporation); he is going nowhere at work, offering ridiculous projects like ""Abraham Lincoln's Doctor's Dog"" to studio executives - because Lincoln, doctors, and dogs are popular. Programming director Joe Flynn (as Francis X. Wilbanks) wisely rejects Mr. Russell's proposals, but has no idea how to pick a hit TV show. His secretary Heather North (as Jennifer Scott), who does double duty as Russell's girlfriend, has a chimpanzee who bugs the heck out of Russell when he wants to watch TV. Turns out, the monkey watches all the popular shows, and can easily pick the hits. Russell discovers the chimp's talent, and uses him to advance his own career. Understandably, things gets HAIRY for Russell and the cast!<br /><br />Raffles the chimp (handled by Frank Lamping) performs well; Raffles does look bored and/or distracted during a few scenes, when the chimp is supposed to look interested; these could have been corrected with re-takes or editing. A mild satirical edge is present - imagine a monkey picking hit TV shows! AND, it's a monkey who gets a BEER during the commercials (drinking in a Disney film)! A look through the cast will reveal s bunch of fun TV actors to recognize and try to place. You could make a drinking game, in honor of Raffles' beer-guzzling, by guessing actors, and where you've seen them before. Here's a start - Hey, isn't that ""Dr. Bellows"" from ""I Dream of Jeannie""? Down the hatch! <br /><br />**** The Barefoot Executive (1971) Robert Butler ~ Kurt Russell, Joe Flynn, John Ritter",negative
"This has to be one of the worst films I have ever had the misfortune to see. The general idea of a coronal mass ejection hitting the planet earth with EM disruption is fair enough, but where did they get the idea that humans could survive a sustained 155ºF? The acting was so terrible I got the feeling that the casting agents simply grabbed a handful of people off of Santa Monica Boulevard and threw them in front of the camera. In all honesty I have seen less wooden acting from my ironing board. Sorry, but this film was poor, poor, poor.",negative
"I shudder to think what people must have thought of environmentalists after viewing this piece of overbearing, preachy cinematic trash. Larded with enough Indian-wannabe nuttery and space brother buffoonery to stock a new-age shop, Starlight makes anyone who gives a damn about the planet look like a feather-wearing crystal-fondling idiot.<br /><br />The plot? Alien Rae Dawn Chong arrives to guide a flute playing underwear model in a mystical quest to avert Earth's impending environmental collapse. But first they must defeat an evil alien who looks nothing so much like a refugee from a Castro street bar. Fortunately, they've got mystical grandpa Willie Nelson along to help (who looks faintly embarrassed by the proceedings, as well he ought to be) along with buckets of cheap F/X and reams of pointlessly swelling music.<br /><br />Sure, the clunky script helps to obscure the film's trite plot and staggering pace, but that's just the tip of this melting movie iceberg. Everyone concerned with this film should have their union cards revoked until they complete a real course in environmental science.",negative
"Perfect double bill for the horribly corny ""Beverly Hillbillies"" is this equally atrocious, lame brained 'comedy', ""Son in Law"". Country girl Rebecca goes to wild California to attend college, only to be assaulted by the lifestyle. 'Resident Adviser' ""Crawl"" helps her settle in, and soon the two are good friends. Bec decides to bring the wacky ""Crawl"" home for Thanksgiving, with obvious ""fish out of water"" results.<br /><br />The only other comic angle Steve Rash (aptly named ) achieves here is a sexual one. This he bludgeons us with, but to no avail. Both comic aspects fail dismally, and you know the film is groping when ""Crawl"" hijacks the combine harvester and writes his name in the corn field.<br /><br />Dramatically the movie falls short too, with several attempts at family and personal counselling from ""Crawl"" misfiring. Between them Pauly Shore and Carla Gugino manage to raise a couple of smiles, but little else, while the rest of the cast are mere fodder. The problem is it's nearly impossible to actually like ""Crawl"", and you'll find yourself spending the whole flick wondering why Rebecca would want to spend a moment with him. However, if you're a fan of unintelligent comedy, ""Son in Law"" is right on the mark.<br /><br />Sunday, November 10, 1996 - T.V.",negative
"Yes, even as a fan of shows like survivor and the apprentice, this show is pretty bad. I didn't mind the first couple of shows, but then realizing how pathetic everyone was to actually go on the show in the first place.The antics of Alex and Aaron giving men a bad name at the way they cheated on or dumped their choice at the first opportunity really was not a good look for the show.<br /><br />Ryan, you can have Trista. She had the most annoying voice I've ever heard on television, and she definitely wasn't the smartest girl around (very media savvy, but I doubt there's much more there).<br /><br />I haven't really watched any of the shows since, apart from the occastional re-run on daytime TV. I think the point of reality TV is to treat it as ""entertaining trash"". View it as something you can laugh over, and don't have to think too hard about ( I don't watch CSI its like reality TV-tired and clichéd, but you have to think too much anyway while watching).<br /><br />A couple of thoughts on some reasons fro going on the show. At the very first 'the woman tell all"" Woman such as Amy ( who had a lot of class about her) commented that she had tried every scene aka the bar and club scene to meet a guy and it wasn't happening for her. Hey Amy, how about joining a club? getting a hobby? doing charity work? changing your job to one where you meet more guys? gees, all I know is that going to a bar is not the ideal place to meet a future partner.<br /><br />Amy and many of the other girls seemed to be obsessed with the idea of meeting ""the perfect man'. Clue to ladies: he doesn't exist. There are, however, many great guys out there that would make great husbands, some who may be right for you! they may not earn six figures a year or be a JFK junior look alike, but they are great guys all the same. The shallowness of woman on this show is quite unbelievable. Im still a youngster, at was lead to believe that woman gradually grew out of their shallowness as they got older and more realistic about their future partner. This show is proving otherwise.<br /><br />Overall this show does a lot to confirm many stereotypes of how woman view men in society. It really is a terrible show and I think all of these types of shows should just stop being made. The best dating shows by a country mile are Blind Date and The Fifth Wheel because they are fun. Nothing is manned more between the ""couples"" than a simple night out. the bachelor, sadly takes itself way too seriously.",negative
"if you're a sucker for corny movies and are looking to see something you don't need to pay close attention to, this might be worth watching. the story itself is very unrealistic. the dialogue is also not very believable. it is doubtful you will find yourself relating to any of these characters because none of them are very likable. the acting could've been a lot worse. victoria pratt is noticeably out of place with the rest of the cast, as she seems to have a lot of potential and talent as an actress. while it's not saying much, this is one of the best acting performances i've seen from tori spelling. she appears to be getting better with age. overall, this extremely melodramatic movie is mediocre at best.",negative
"Let me put it another way: balls. Or, how about bollo*ks. This is truly awful, more embarrassing than those it attempts to satirise. Julia Roberts is a skilled actress, and usually her work is of the highest standard. This movie is so lacking in direction even she struggles to look proficient. Normally she is the consummate professional, yet I swear that in her eyes, there were signs of bewilderment and despair.<br /><br />The one thing that might have rescued this move was the idea about the director (Chris Walken) turning the movie into a secret documentary about the actors. Unfortunately, that theme wasn't explored to it's full potential. Too little, too late.<br /><br />Zeta Jones was wooden, Cusack was Cusack, and Crystal should stick to acting. The two talented ex-Buffy stars had different experiences - Green hopelessly mis-cast, and Balfour under-used. Well done to Julia for just about preventing this from being the worst movie ever made.",negative
"I confess--Emma, in my opinion, is the single greatest novel ever written. It is as close to perfection as any mortal creation can be. Jane Austen reaches the pinnacle of her art here.<br /><br />Unfortunately, this is at best a palimpsest.<br /><br />Comparison to the Gwyneth Paltrow version is inevitable--that version is far more faithful to the witty spirit of the book and far more enjoyable to watch.<br /><br />There are some good elements here--Kate Berkinsale (having previously played Flora Poste in Cold Comfort Farm, clearly Emma's smarter spiritual twin) is a wonderful Emma. Raymond Coulthard makes an appropriately decorative Frank Churchill. The production is handsome, but the interiors are far too dark.<br /><br />However, there are several major problems. The first is Mark Strong--first of all, he doesn't look right for Mr. Knightley. This is perhaps because he plays the role like a censorious Victorian parson. It's badly out of tune.<br /><br />The second problem is one of length. Simply put, the film is much too short--to get the right kind of feel, it would need to be twice as long.<br /><br />Finally, and most significantly, there is the quality of the adaptation. Austen is an adapter's dream--all the dialogue is there already. It only needs to be pruned down and arranged properly. Andrew Davies seems to think otherwise. First, this is a rather gloomy film, and the last thing Emma should be is gloomy. More significantly, Davies has seen fit to rewrite the ending as some sort of bucolic feast. What planet, or minor work of Thomas Hardy, is this come from? It is utterly out of the style and spirit of the novel. And I believe that it is hugely presumptuous to try to make improvements upon--perfection.<br /><br />Watch the Paltrow version, or watch Kate in Cold Comfort Farm.",negative
"I hired the DVD yesterday and first of all it started bad, it's 4:3 aspect ratio film, and it just keeps getting worse, the acting is so bad and the movie itself is way to predictable, I was like watching the movie and said to myself: this going to happen next and guess what happened? right...<br /><br />if you want to see a good action boxing movie, don't watch this one you'll end disappointed on this low-budget movie like I did. go and see Ali its way better!",negative
"I sat through this movie this evening, forcing myself to stick with it even though I never cared about any of the characters or what happened to them, because the two leads, Gérard Philippe and Michèle Morgan, were major film stars of their era and I wanted to see them in ""something different,"" which this certainly was. They both gave fine performances, but of distasteful characters.<br /><br />Indeed, the whole movie is about a shabby little town in Mexico inhabited by almost uniformly distasteful characters (the doctor is, of course, the major exception). What Michèle Morgan ever sees in Philippe to fall in love with him is never explained.<br /><br />This is supposedly based on a work by Jean-Paul Sartre. All I could think was that, if Sartre's work is anything like this movie, it must be a very mediocre attempt at imitating Camus' masterful novel The Plague, which dealt with a plague in North Africa.<br /><br />A well-acted but uninteresting movie.",negative
"Nearly everything that Stephen King has ever written seems to have been turned into a film or TV series; in fact, I'm surprised that no one has tried to make a mini-series from the guy's grocery list. Let's face it, if they did, it couldn't be any less interesting than Children of the Corn.<br /><br />Based on one of King's many short stories, this 1984 horror flick sees Linda Hamilton and Peter Horton playing a couple on a long car journey who run into a spot of bother when they chance upon the sleepy Nebraska town of Gatlin, where all of the adults have been murdered by children who worship an ancient evil that lurks in the corn fields.<br /><br />Although director Fritz Kiersch does manage to build a fair amount of atmosphere at the beginning (after Hamilton's silly song and dance, but before we get to meet the freakish Isaac, leader of the killer kids), he completely blows it with endless unexciting scenes in which Hamilton and Horton are hunted down by the town's homicidal half-pints. Courtney Gains, as violent redhead Malachai, manages to appear genuinely menacing, but the rest of the children are not the least bit threatening; as a result, many of the film's 'scary' moments fail to work. <br /><br />Towards the end of the film, when we finally get to see the malevolent force that inhabits the field surrounding Gatlin, the film descends into a glut of terrible 80s visual effects that probably looked pretty ropey almost 25 years ago, but look positively laughable nowadays.<br /><br />Children of the Corn might be of interest to King fans keen to see how the writer's work has been translated to the big screen, but your average horror-film fan will be most unimpressed.",negative
"So, I'm wondering while watching this film, did the producers of this movie get to save money on Sandra Bullock's wardrobe by dragging out her ""before"" clothes from Miss Congeniality? Did Ms. Bullock also get to sleepwalk through the role by channeling the ""before"" Gracie Hart? As many reviewers have noted before, the film is very formulaic. Add to that the deja vu viewer experiences with the character of Cassie Maywether as a somewhat darker Gracie Hart with more back story and it rapidly become a snooze fest.<br /><br />The two bad boy serial killers have been done before (and better) in other films. As has the ""good guy partner trying to protect his partner despite the evidence"" character been seen before. In fact none of the characters in the film ever get beyond two dimensions or try to be anything but trite stereotypes.<br /><br />One last peeve - using the term serial killer is false advertising. Murdering one person - even if it's a premeditated murder - does not make you a serial killer. You may have the potential to become a serial killer but you are not a serial killer or even a spree killer.",negative
"The concept of this movie is pretty compelling: zombie children climbing out of an abandoned mine to seek revenge for their deaths in the backwoods of Pennsylvania. Cool. The problem I had with the movie is the lack of creativity when dealing with the zombies. The makers could have really spiced this film up with some terror-like imagery a la ""The Ring"" such as stop action, reverse camera walking or stuff like that. When the zombie children are strolling through the woods they look like a bunch of 9 year-olds walking to a playground in West Philadelphia. Instead of pick axes and shovels they could have easily been carrying baseball bats and gloves. Why would I fear these little kids? Anyone could just run away in a straight line to safety. Also, who in their right mind would have stayed one night with their children in that creepy, run-down house? The moment I opened that front door and looked around I would have said, ""Mm-hmm. Mm-hmm. Son, go start the car. I'm going around back to pee on a bush and then we're out of here."" Totally unbelievable movie. Don't waste your time.",negative
"For years I hesitated watching this movie. Now, I know why. It was even worse than I'd expected. Ashton Kutcher makes the worst movie mistake of his career, since 'Dude, Where's My Car?' Tara Reid co-stars as the girl of Ashton's dreams, who asks him to babysit her father (and his boss)'s pet owl for the weekend. The rules: 1. No shoes in the house. 2. No people in the house. 3. The boss' son stays out of the house. 4. Don't touch the furniture.<br /><br />Well, you can pretty much guess by the end of the first twenty minutes, how the rest of the film is going to turn out.<br /><br />You know, there are films like, ""Meet The Parents"", where bad things happen to someone, but it's entertaining to watch, and it's delivered in a way, that you can't wait to see what happens next. This, is not one of those films. You know right from the start that bad things are going to happen, and they're mostly stupid things that would never actually happen. It's an extremely frustrating movie to watch, and there were about three times when I nearly turned it off, because it was so bad. But, I paid the rental fee, and figured I had to watch it now.<br /><br />Tara Reid was good, and I would like to see her in more films. Though, I'm not surprised if this had a hand in hurting her career.<br /><br />The end result is a happy ending...but of course with the kind of film it is, you would expect nothing short of that.<br /><br />Don't watch it. You'll sincerely regret it!",negative
I've had to change my view on the worst film in the world having just seen this one. THIS IS IT!<br /><br />Make no mistake this film is awful.<br /><br />Here's a list of reasons:<br /><br />Hopeless storyline (despite being based on a true story). Dreadful acting (what was Judge Reinhold thinking) Unbelieveably bad stunts. Childish dialogue. Non-existent continuity. Lack of atmosphere.<br /><br />Get the picture?<br /><br />,negative
